transaction_id,transaction_date,amount,currency,description,vendor_name,gst_applicable,gst_slab,itc_eligible,category_label,is_anomaly
TXN0000031,02-04-2024,33992.82,INR, card infy icdia pvt ltd in/240/031 fy25 - it services exp! ref 9694,INFY INDIA PVT LTD,True,28%,true,IT Services,0
TXN0000032,02-04-2024,5830.77,INR,na,STAPLES,True,12%,TRUE,Office Supplies,0
TXN0000033,02-04-2024,3930.8,INR,service fees,GOVT FEES,False,exempt,FALSE,Exempt Services,0
TXN0000034,02-04-2024,29991.94,INR,!imps infy inv/2404/034 subs - exp! ref 6894,INFY,True,18%,TRUE,IT Services,0
TXN0000035,02-04-2024,112591.94,INR,rtgs awfis pvt ltd rcpt/2404/035 q2 -exu* ref 9668,AWFIS Pvt Ltd,True,12%,true,Rent,0
TXN0000036,03-04-2024,2219.38,INR,IMPS Office Depet TAXINV/2501/915 ADV - office supplies xep# ref 2558,DOMINOS,True,28%,false,Meals,1
TXN0000037,03-04-2024,44506.81,INR,monthly charges,Wipro,True,18%,TRUE,IT Services,0
TXN0000038,03-04-2024,3462.58,INR,AUTO-DEBIT Pvt Ltd TAXINV/2404/038 Q1 - exp,GOVT FEES Pvt Ltd,False,exempt,FALSE,Exempt Services,0
TXN0000039,03-04-2024,6437.96,INR,auto debit,Office Depot,True,18%,false,Office Supplies,0
TXN0000040,03-04-2024,14437.47,INR,/ UPI UPG.rad TAXINV/2404/040 FY24 - exp,UPG.rad,True,18%,unknown,Training,0
TXN0000041,03-04-2024,9817.83,INR,UPI KSEB Pvt Ltd BILL/2404/041 RENT - exp- ref 2204,KSEB Pvt Ltd,True,18%,TRUE,Utilities,0
TXN0000042,03-04-2024,29378.31,INR,INFY,INFY,True,18%,TRUE,IT Services,0
TXN0000043,03-04-2024,31827.96,INR,card sim.plilearn taxinv/2404/043 tds - exp ref 1111,SIM.plilearn,True,18%,unknown,Training,0
TXN0000044,03-04-2024,4910.73,INR,auto-debit swiggy inv/2404/044 subs - exp,SWIGGY,True,exempt,false,Travel,0
TXN0000045,03-04-2024,41773.49,INR,-,INF.y,True,18%,TRUE,IT Services,0
TXN0000046,03-04-2024,46271.02,INR,IMPS AWFIS Pvt Ltd BILL/2404/046 Q2 - exp# qef 4930,AWFIS Pvt Ltd,True,5%,unknown,Rent,0
TXN0000047,03-04-2024,19149.73,INR,/ card simplilearn inv/2409/31 fy25 - training exp,SIMPLILEARN INDIA PVT LTD,True,18%,unknown,Training,0
TXN0000048,03-04-2024,18026.58,INR,UPI SWIGGY Pvt Ltd RCPT/2502/594 GST - exp,HCL,True,5%,false,IT Services,0
TXN0000049,03-04-2024,93935.93,INR,WEWORK,WEWORK,True,18%,TRUE,Rent,0
TXN0000050,03-04-2024,7743.88,INR,pymt processed,Figma,True,18%,TRUE,Software,0
TXN0000051,03-04-2024,124916.34,INR,#NEFT INDIQUBE BILL/2404/051 ADV - exp! ref 3798,INDIQUBE,True,28%,true,Rent,0
TXN0000052,04-04-2024,24330.84,INR,*card bilf/2404/017 q1 - exp,WIPRO Pvt Ltd,True,18%,TRUE,IT Services,0
TXN0000053,04-04-2024,9405.88,INR,debit txn,Staples,True,18%,false,Office Supplies,0
TXN0000054,04-04-2024,34518.11,INR,RTGS WIPRO INDoA PVT LTD TAXINV/2404/054 Q2 - exp ref 48h4,WIPRO INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0000055,04-04-2024,16910.15,INR,Airtel,Airtel,True,18%,TRUE,IT Services,0
TXN0000056,04-04-2024,4390.51,INR,OFFICE DEPOT chgs,OFFICE DEPOT,True,12%,TRUE,Office Supplies,0
TXN0000057,04-04-2024,9451.72,INR,Adobe,Adobe,True,exempt,true,Software,0
TXN0000058,04-04-2024,2638.66,INR,debit txn,Dominos,True,12%,false,Meals,0
TXN0000059,04-04-2024,3702.68,INR,pymt processed,Ikea,True,exempt,true,Office Supplies,0
TXN0000060,04-04-2024,7664.31,INR,*card ikea bill/2404/060 subs - office supplies exp,IKEA,True,12%,TRUE,Office Supplies,0
TXN0000061,04-04-2024,7775.13,INR,-,Uber,True,12%,unknown,Travel,0
TXN0000062,05-04-2024,107840.91,INR,pymt processed,WEWORK,True,18%,TRUE,Rent,0
TXN0000063,05-04-2024,193030.77,INR,!NEFT WEWORK INDIA PVT LTD TAXINV/2404/063 - exp,WEWORK INDIA PVT LTD,True,5%,false,Rent,0
TXN0000064,05-04-2024,11218.4,INR,*neft ikea india pvtgltd rcpt/2409/161tfy24 - exp,AIRTEL,True,5%,false,Utilities,0
TXN0000065,05-04-2024,15864.68,INR,pymt processed,Jiofiber,True,12%,false,Utilities,0
TXN0000066,05-04-2024,16300.56,INR,IMPS KSEB INV/2404/066 ADV - exp / ref 3871,KSEB,True,18%,TRUE,Utilities,0
TXN0000067,05-04-2024,12998.94,INR,#UPI JIOFIBER INV/2404/067 FY25 - utilities exp,JIOFIBER,True,18%,TRUE,Utilities,0
TXN0000068,05-04-2024,6117.18,INR,ZOMATO Pvt Ltd chgs,ADOBE,True,5%,unknown,Software,0
TXN0000069,05-04-2024,2373.34,INR,upi kfc pvt ltd taxinv/2404/069 q2 - exp ref 6802,KFC Pvt Ltd,True,5%,FALSE,Meals,0
TXN0000070,05-04-2024,4454.17,INR,-imps ikea taxniv/2404/070 gst - exp,IKEA,True,12%,TRUE,Office Supplies,0
TXN0000071,05-04-2024,24048.61,INR,bill paid,WIPRO,True,5%,false,IT Services,0
TXN0000072,05-04-2024,3531.59,INR,imps kfc taxanv/2404/072 adv - exp,Kfc,True,18%,true,Meals,0
TXN0000073,05-04-2024,121548.99,INR,bill paid,Wework,True,12%,unknown,Rent,0
TXN0000074,05-04-2024,3665.41,INR,RTGS SWIGGY Pvt Ltd TAXINV/2404/074 TDS - exp* ref 7576,SWIGGY Pvt Ltd,True,28%,unknown,Meals,0
TXN0000075,06-04-2024,2827.46,INR,na,GOVT FEES Pvt Ltd,False,5%,true,Exempt Services,0
TXN0000076,06-04-2024,10496.31,INR,service fees,AIRTEL,True,18%,TRUE,IT Services,0
TXN0000077,06-04-2024,26117.49,INR,-AUTO-DEBIT Wipro TAXINV/2404/077 FY24 - exp# rfe 474,Wipro,True,5%,true,IT Services,0
TXN0000078,06-04-2024,8871.59,INR,service fees,BESCOM,True,18%,TRUE,Utilities,0
TXN0000079,06-04-2024,6271.78,INR,n/a,Ola,True,5%,FALSE,Travel,0
TXN0000080,06-04-2024,33335.96,INR,-RTGS HC LINV/2404/080 FY25 - exp,HCL,True,5%,true,IT Services,0
TXN0000081,06-04-2024,19224.04,INR,NEF HCL PvtLtd BILL/2409/201 ADV - exp,JIOFIBER INDIA PVT LTD,True,5%,unknown,Utilities,0
TXN0000082,06-04-2024,58349.0,INR,/ IMPS AWFIS INDIA PVT LTD RCPT/2404/082 ADV - exp,AWFIS INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0000083,06-04-2024,36769.9,INR,service fees,WIPRO,True,18%,TRUE,IT Services,0
TXN0000084,06-04-2024,24259.24,INR,neft bescom rcpt/244/084 q1 - exp,Bescom,True,12%,true,Utilities,0
TXN0000085,06-04-2024,3837.74,INR,*nmft rapido inv/2404/805 fy25 - travel exp,Rapido,True,28%,unknown,Travel,0
TXN0000086,06-04-2024,8944.03,INR,*upi simplilearn taxinv/2407/401 tds - training exp# ref 6254,JIOFIBER,True,18%,TRUE,Utilities,0
TXN0000087,06-04-2024,10575.53,INR,1MPS Figma TAXINV/2404r087 Q2 - exp* ref 696I,Figma,True,5%,true,Software,0
TXN0000088,06-04-2024,110570.32,INR,pymt processed,AWFIS,True,18%,TRUE,Rent,0
TXN0000089,06-04-2024,25585.09,INR,UPI yPG.rad RCjT/2404/089 Q2 - exp# ref 7070,UPG.rad,True,5%,unknown,Training,1
TXN0000090,06-04-2024,12571.6,INR,!card canva tacinv/2406/188 1 - exp ref 5410,JIOFIBER INDIA PVT LTD,True,5%,true,Utilities,0
TXN0000091,06-04-2024,15170.73,INR,online payment,JIOFIBER INDIA PVT LTD,True,5%,unknown,Utilities,0
TXN0000092,06-04-2024,3689.99,INR,monthly charges,OFF.ice depot,True,exempt,false,Office Supplies,0
TXN0000093,06-04-2024,60770.42,INR,neft techm inv/2404/093 gst - it services exp,Techm,True,5%,false,IT Services,0
TXN0000094,06-04-2024,28370.92,INR,*rtgs wpro india pt ltd bill/2404/094 fy25 - exp,WIPRO INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0000095,06-04-2024,43206.66,INR,monthly charges,WIPRO,True,18%,TRUE,IT Services,0
TXN0000096,06-04-2024,77182.46,INR,RTGS IND.iqube INV/2404/096 Q1 - exp,IND.iqube,True,18%,TRUE,Rent,0
TXN0000097,06-04-2024,1632.99,INR,debit txn,KFC,True,5%,FALSE,Meals,0
TXN0000098,07-04-2024,13218.4,INR,-,AIR.tel,True,28%,unknown,Utilities,0
TXN0000099,07-04-2024,2238.6,INR,monthly charges,Zomato,True,12%,true,Meals,0
TXN0000100,07-04-2024,6991.04,INR,aut-debit rpa.ido inv/2404/100 fy24 - exp,RAP.ido,True,5%,FALSE,Travel,0
TXN0000101,07-04-2024,4874.47,INR,/ CARD RAPIDO INDIA PVT LTD INV/2404/101 TDS - exp,RAPIDO INDIA PVT LTD,True,18%,true,Travel,0
TXN0000102,07-04-2024,7618.89,INR,monthly charges,JIOFIBER,True,18%,TRUE,Utilities,0
TXN0000103,07-04-2024,13855.84,INR,Airtel,Airtel,True,exempt,false,IT Services,0
TXN0000104,07-04-2024,3076.87,INR,-,OFFICE DEPOT,True,18%,true,Office Supplies,0
TXN0000105,07-04-2024,92368.79,INR,WEWORK chgs,WEWORK,True,exempt,true,Rent,0
TXN0000106,07-04-2024,2549.32,INR,FIGMA,ZOMATO Pvt Ltd,True,12%,unknown,Office Supplies,0
TXN0000107,07-04-2024,24817.23,INR,WIP.ro,WIP.ro,True,12%,true,IT Services,0
TXN0000108,07-04-2024,15524.87,INR,CARD BESCOM TAXINV/2404/108 Q2 - exp,BESCOM,True,18%,TRUE,Utilities,0
TXN0000109,07-04-2024,31353.71,INR,CARD TEC.hm TAXINV/2404/109 FY25 - exp- ref 8706,TEC.hm,True,exempt,false,IT Services,0
TXN0000110,07-04-2024,7017.05,INR,AUTO-DEBIT CANVA Pvt Ltd INV/2404/110 FY24 - exp,CANVA Pvt Ltd,True,18%,TRUE,Software,0
TXN0000111,07-04-2024,5332.14,INR,AUTO-DEBITA IR.tel INV/2405/434 Q - exp,IKEA INDIA PVT LTD,True,12%,TRUE,Office Supplies,0
TXN0000112,07-04-2024,10439.01,INR,/ imp dom.inos billj2501/168 q2 - exp* ref 9049,AIRTEL,True,18%,TRUE,Utilities,0
TXN0000113,07-04-2024,20780.21,INR,CARD WIPRO TAXINV/2404/113 ADV - exp,WIPRO,True,18%,TRUE,IT Services,0
TXN0000114,07-04-2024,9076.3,INR, ,CANVA INDIA PVT LTD,True,12%,unknown,Software,0
TXN0000115,07-04-2024,23322.51,INR,CARD IKEA INDIA PVT LTD BILL/2404/111 GST - exp,COURSERA Pvt Ltd,True,12%,unknown,Training,0
TXN0000116,07-04-2024,4798.99,INR,auto debit,INDIGO INDIA PVT LTD,True,exempt,true,Travel,0
TXN0000117,07-04-2024,11893.3,INR,monthly charges,KSEB Pvt Ltd,True,5%,false,Utilities,0
TXN0000118,08-04-2024,74973.55,INR,!IMPS MICROSOFT Ptv Ltd BILL/2407/506 Q2 - softwaree xp,INDIQUBE INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0000119,08-04-2024,5418.14,INR,debit txn,KFC,True,12%,unknown,Meals,0
TXN0000120,08-04-2024,39864.18,INR,monthly charges,TCS,True,18%,TRUE,Training,0
TXN0000121,08-04-2024,9351.03,INR,/ CARD Canva RCPT/2404/121 RENT - exp,Canva,True,exempt,true,Software,0
TXN0000122,08-04-2024,3820.01,INR,NEFT ZOMATO RCPT/2404122 FY25 - exp,ZOMATO,True,exempt,FALSE,Office Supplies,1
TXN0000123,08-04-2024,41453.33,INR,#rtgs wipro pvt ltd inv/2405/765 fy24 - exp- ref 2937,HCL INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0000124,08-04-2024,80702.39,INR,IMPS AWFIS Pvt Ltd TAXNIV/2404/12q GST - exp,AWFIS Pvt Ltd,True,18%,TRUE,Rent,0
TXN0000125,08-04-2024,2786.24,INR,monthly charges,Dominos,True,12%,unknown,Meals,0
TXN0000126,08-04-2024,10921.61,INR,CAN.va,CAN.va,True,28%,false,Software,0
TXN0000127,08-04-2024,3914.49,INR,RGS RAPIDO RCPT/2404/127 FY25 - exp / ref 2249,RAPIDO,True,28%,false,Travel,0
TXN0000128,08-04-2024,3273.11,INR,CARD Techm BILL/2410/734 Q1 - exp- ref 2359,Dominos,True,5%,FALSE,Meals,0
TXN0000129,08-04-2024,12949.74,INR,nefo airtel taxinv/2404/129 fy25 - exp* ref 9401,AIRTEL,True,18%,TRUE,IT Services,0
TXN0000130,08-04-2024,16153.15,INR,auto debit,KSEB INDIA PVT LTD,True,exempt,false,Utilities,0
TXN0000131,09-04-2024,3068.55,INR,#NEFT KFC RCPT/2404/131 GST - exp,KFC,True,5%,FALSE,Meals,0
TXN0000132,09-04-2024,9719.94,INR,/ upi canva inv2409/233 fy25 - exp,KSEB Pvt Ltd,True,18%,TRUE,Utilities,0
TXN0000133,09-04-2024,12704.75,INR,auto debit,KSEB Pvt Ltd,True,5%,true,Utilities,0
TXN0000134,09-04-2024,3438.16,INR,pTGS RCPT/2404/134 TDS - exR,Stamp Duty,False,exempt,FALSE,Exempt Services,0
TXN0000135,09-04-2024,101821.55,INR,AWF.is,AWF.is,True,18%,TRUE,Rent,0
TXN0000136,09-04-2024,3906.68,INR,-,MICROSOFT,True,18%,TRUE,Software,0
TXN0000137,09-04-2024,5944.44,INR,debit txn,INDIGO Pvt Ltd,True,5%,FALSE,Travel,0
TXN0000138,09-04-2024,10294.98,INR,-,Bescom,True,exempt,true,Utilities,0
TXN0000139,09-04-2024,5155.76,INR,OLA,OLA,True,exempt,true,Travel,0
TXN0000140,09-04-2024,40743.84,INR,-AUTO-DEBIT TECHM RCPT/2404/140 ADV - exp,TECHM,True,18%,TRUE,IT Services,0
TXN0000141,09-04-2024,10576.06,INR,AUTO-DEBIT JIOFIBER INDIA PVT LTD INV/2404/141 GST - exp,JIOFIBER INDIA PVT LTD,True,18%,TRUE,Utilities,0
TXN0000142,09-04-2024,4588.98,INR,NEFT RAPIDO TAXINV/2404/142 TDS - exp,RAPIDO,True,5%,FALSE,Travel,0
TXN0000143,09-04-2024,9111.89,INR,monthly charges,Kseb,True,18%,TRUE,Utilities,0
TXN0000144,09-04-2024,3361.41,INR,bill paid,Govt Fees,False,exempt,FALSE,Exempt Services,0
TXN0000145,10-04-2024,36499.54,INR,-rtgs tec.hm inv/2404/145 subs - exp,TEC.hm,True,18%,TRUE,IT Services,0
TXN0000146,10-04-2024,31741.89,INR,debit txn,WIPRO INDIA PVT LTD,True,5%,false,IT Services,0
TXN0000147,10-04-2024,6013.92,INR,INDIGO chgs,INDIGO,True,18%,unknown,Travel,0
TXN0000148,10-04-2024,25558.36,INR,service fees,WIPRO INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0000149,10-04-2024,5608.74,INR,bill paid,STAPLES Pvt Ltd,True,12%,TRUE,Office Supplies,0
TXN0000150,10-04-2024,12228.84,INR,bill paid,JIOFIBER,True,18%,TRUE,Utilities,0
TXN0000151,10-04-2024,25424.5,INR,*card office depot inv/2501/927 fy25 - exp,HCL,True,18%,TRUE,IT Services,0
TXN0000152,10-04-2024,5590.78,INR,/ AUTO-DEBIT STAPLES INDIA PVT eTD RCPT/2404/152 AD V- exp,STAPLES INDIA PVT LTD,True,5%,true,Office Supplies,0
TXN0000153,10-04-2024,22607.3,INR,card ra pvt ltd taxinv/2404/153 tds - exp,COURSERA Pvt Ltd,True,12%,true,Training,0
TXN0000154,10-04-2024,4559.74,INR,CARD OLA INDIA PVT LTD RCPT/2404/154 Q2 - exp,OLA INDIA PVT LTD,True,5%,FALSE,Travel,0
TXN0000155,10-04-2024,86315.43,INR,debit txn,INDIQUBE,True,18%,TRUE,Rent,0
TXN0000156,10-04-2024,7505.03,INR,auto debit,Adobe,True,18%,TRUE,Software,0
TXN0000157,10-04-2024,5261.55,INR,Staples,Staples,True,12%,TRUE,Office Supplies,0
TXN0000158,11-04-2024,4770.22,INR,auto debit,Staples,True,12%,TRUE,Office Supplies,0
TXN0000159,11-04-2024,87560.78,INR,RTG SWEW.ork RCPT/2404/159 ADV - exp,WEW.ork,True,exempt,false,Rent,0
TXN0000160,11-04-2024,5334.09,INR,upi rapido bill/2404/160 rent - travel exp,RAPIDO,True,5%,FALSE,Travel,0
TXN0000161,11-04-2024,4152.7,INR,auto debit,OLA Pvt Ltd,True,exempt,unknown,Travel,0
TXN0000162,11-04-2024,4661.06,INR,auto-debit staples pvt ltd taxinv/2404/62 2 - exp,STAPLES Pvt Ltd,True,exempt,false,Office Supplies,0
TXN0000163,11-04-2024,12692.4,INR,BES.com chgs,BES.com,True,18%,TRUE,Utilities,0
TXN0000164,11-04-2024,2216.92,INR,-IMPS Dominos TAXINV/24041/64 Q1 - exp,Dominos,True,5%,FALSE,Meals,0
TXN0000165,11-04-2024,125462.83,INR,debit txn,WEW.ork,True,12%,true,Rent,0
TXN0000166,11-04-2024,2856.46,INR,pymt processed,GOVT FEES Pvt Ltd,False,18%,false,Exempt Services,0
TXN0000167,11-04-2024,4211.84,INR,CARD AIRTEL INDIA VT LT DBILL/2407/557 RENT - exp,FIGMA INDIA PVT LTD,True,18%,TRUE,Software,0
TXN0000168,11-04-2024,5642.68,INR,debit txn,OFFICE DEPOT,True,12%,TRUE,Office Supplies,0
TXN0000169,12-04-2024,43328.87,INR,-imps inf.y inv/2404/169 subs - exp / ref 8542,INF.y,True,exempt,false,IT Services,0
TXN0000170,12-04-2024,32281.43,INR,pymt processed,TECHM Pvt Ltd,True,18%,TRUE,IT Services,0
TXN0000171,12-04-2024,6228.12,INR,auto-debit microsoft inv/2404/171 q1 - exp,Microsoft,True,12%,true,Software,0
TXN0000172,12-04-2024,30545.66,INR,monthly charges,WIPRO Pvt Ltd,True,18%,TRUE,IT Services,0
TXN0000173,12-04-2024,76576.96,INR,upi awfis idnia pvt ltd inv/2404/173 subs - ep,AWFIS INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0000174,12-04-2024,3912.89,INR,debit txn,IND.igo,True,28%,unknown,Travel,0
TXN0000175,12-04-2024,4778.75,INR,bill paid,OFFICE DEPOT,True,28%,unknown,Office Supplies,0
TXN0000176,12-04-2024,5875.1,INR,-,OFFICE DEPOT INDIA PVT LTD,True,12%,TRUE,Office Supplies,0
TXN0000177,12-04-2024,30882.31,INR,debit txn,TECHM Pvt Ltd,True,12%,unknown,IT Services,0
TXN0000178,13-04-2024,30731.04,INR,service fees,WIPRO,True,exempt,false,IT Services,0
TXN0000179,13-04-2024,2815.27,INR,#CARD DOMINOS Pt td RCPT/2404/179 Q1 - exp* ref 5568,DOMINOS Pvt Ltd,True,5%,FALSE,Meals,0
TXN0000180,13-04-2024,29253.02,INR,*upi tcs rcpt/2404/180 gst - exp,Tcs,True,28%,false,IT Services,0
TXN0000181,13-04-2024,3392.95,INR,/ AUTO-DEIT DOMINOS INDyA PVT LTD INV/2404/w81 Q1 - exp / ref 7586,DOMINOS INDIA PVT LTD,True,12%,false,Meals,0
TXN0000182,13-04-2024,15120.62,INR,card cou.rsea bill/2404/182 fy25 - exp,COU.rsera,True,28%,true,Training,0
TXN0000183,13-04-2024,27297.37,INR,monthly charges,TCS,True,18%,TRUE,IT Services,0
TXN0000184,13-04-2024,17223.92,INR,hUTO-DEBI BES.com TAXINV/2404/184 GST - exp! ref 7398,BES.com,True,12%,true,Utilities,0
TXN0000185,13-04-2024,76948.38,INR,bill paid,INDIQUBE,True,exempt,unknown,Rent,0
TXN0000186,13-04-2024,20842.66,INR,HCL INDIA PVT LTD chgs,HCL INDIA PVT LTD,True,exempt,true,IT Services,0
TXN0000187,14-04-2024,18871.61,INR,rtgs ra bill/2404/187 fy24 - exh,Coursera,True,exempt,true,Training,1
TXN0000188,14-04-2024,15933.58,INR,UPI ADOBE INDIA PVT LTD INV/2405/772 FY24 - exp,Simplilearn,True,18%,unknown,Training,0
TXN0000189,14-04-2024,8000.62,INR,neft bescom bill/2404/189 adv - exl- ref9 553,BESCOM,True,28%,true,Utilities,0
TXN0000190,14-04-2024,3010.02,INR,NEFT DOMINOS Pvt Ltd RCPT/2404/190 GST - exp,DOMINOS Pvt Ltd,True,5%,FALSE,Meals,0
TXN0000191,14-04-2024,4576.4,INR,pymt processed,INDIGO INDIA PVT LTD,True,12%,true,Travel,0
TXN0000192,14-04-2024,4097.96,INR,#NEFT Indiqube TAXINV/2503/642 FY24 - exp* ref 3565,FIG.ma,True,18%,TRUE,Software,0
TXN0000193,14-04-2024,49021.56,INR,#RTGS HCL INV/2404/193 FY24 - exp / ref 8035,HCL,True,28%,true,IT Services,0
TXN0000194,14-04-2024,12344.72,INR,IMPS KSEB Pvt Ltd INV/2404/194 GST - exp re 8958,KSEB Pvt Ltd,True,exempt,unknown,Utilities,0
TXN0000195,15-04-2024,31115.97,INR,pymt processed,HCL,True,5%,unknown,IT Services,0
TXN0000196,15-04-2024,61362.52,INR,rtgs tcs pvt ltd inv/2404/196 tds - exp! ref 2588,TCS Pvt Ltd,True,18%,TRUE,Training,0
TXN0000197,15-04-2024,4230.51,INR,debit txn,Uber,True,5%,FALSE,Travel,0
TXN0000198,15-04-2024,86389.8,INR,-neft wework pvt ltd rcpt/2404/198 tds - exp,WEWORK Pvt Ltd,True,18%,TRUE,Rent,0
TXN0000199,15-04-2024,14116.28,INR,/ NEFT BESCOMINV/2404/199 ADV - exp,BESCOM,True,exempt,unknown,Utilities,0
TXN0000200,15-04-2024,82667.86,INR,*AUTO-DEBIT AWFIS INDIA PVT LD RCPT/404/200 FY24 - exp,AWFIS INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0000201,15-04-2024,4961.84,INR,auto debit,ROC FEES,False,exempt,FALSE,Exempt Services,0
TXN0000202,15-04-2024,7593.74,INR,ADOBE,ADOBE,True,5%,unknown,Software,0
TXN0000203,15-04-2024,22897.46,INR,neft jiofiber rcpt/2404/203 rent - exp- ref 2677,Jiofiber,True,5%,unknown,Utilities,0
TXN0000204,15-04-2024,18465.13,INR,auto debit,INF.y,True,18%,TRUE,IT Services,0
TXN0000205,15-04-2024,4629.88,INR,card india pvt ltd bill/2404/205 adv - exp,ROC FEES INDIA PVT LTD,False,exempt,FALSE,Exempt Services,0
TXN0000206,15-04-2024,7376.65,INR,/ AUTO-DEBIT MICROSOFT RCPT/2404/206xQ1-  exp,MICROSOFT,True,18%,TRUE,Software,0
TXN0000207,15-04-2024,6847.28,INR,CARD INDIGO INDIA PVTLTD BILL/2404/207 FY25-  exp,INDIGO INDIA PVT LTD,True,5%,FALSE,Travel,0
TXN0000208,15-04-2024,5924.95,INR,-,MICROSOFT INDIA PVT LTD,True,12%,unknown,Software,0
TXN0000209,15-04-2024,30353.93,INR,AUTO-DEBIT AIRTEL BILL/2404/209 FY25 - exp,AIRTEL,True,18%,TRUE,Utilities,0
TXN0000210,15-04-2024,8702.12,INR,bill paid,FIGMA,True,18%,TRUE,Software,0
TXN0000211,15-04-2024,11897.01,INR,-AUTO-DEBIT KSEB TAXINV/2404/211 TDS - exp,KSEB,True,18%,TRUE,Utilities,0
TXN0000212,16-04-2024,37089.98,INR,!IMPS Techm RCPT/2404/212 Q2 - it services exp,Techm,True,18%,TRUE,IT Services,0
TXN0000213,16-04-2024,92060.96,INR,-auto-debit indiqube rcpt/2404/213 subs - exp,INDIQUBE,True,18%,TRUE,Rent,0
TXN0000214,16-04-2024,8982.88,INR,debit txn,Jiofiber,True,28%,true,Utilities,0
